MANDT,MATNR,BWKEY,BWTAR,LVORM,LBKUM,SALK3,VPRSV,VERPR,STPRS,PEINH,BKLAS,SALKV,VMKUM,VMSAL,VMVPR,VMVER,VMSTP,VMPEI,VMBKL,VMSAV,VJKUM,VJSAL,VJVPR,VJVER,VJSTP,VJPEI,VJBKL,VJSAV,LFGJA,LFMON,BWTTY,STPRV,LAEPR,ZKPRS,ZKDAT,TIMESTAMP,BWPRS,BWPRH,VJBWS,VJBWH,VVJSL,VVJLB,VVMLB,VVSAL,ZPLPR,ZPLP1,ZPLP2,ZPLP3,ZPLD1,ZPLD2,ZPLD3,PPERZ,PPERL,PPERV,KALKZ,KALKL,KALKV,KALSC,XLIFO,MYPOL,BWPH1,BWPS1,ABWKZ,PSTAT,KALN1,KALNR,BWVA1,BWVA2,BWVA3,VERS1,VERS2,VERS3,HRKFT,KOSGR,PPRDZ,PPRDL,PPRDV,PDATZ,PDATL,PDATV,EKALR,VPLPR,MLMAA,MLAST,LPLPR,VKSAL,HKMAT,SPERW,KZIWL,WLINL,ABCIW,BWSPA,LPLPX,VPLPX,FPLPX,LBWST,VBWST,FBWST,EKLAS,QKLAS,MTUSE,MTORG,OWNPR,XBEWM,BWPEI,MBRUE,OKLAS,OIPPINV,/SIE/SSG_ZRUAD,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-004474,PLNT-41,,,0.000,0.00,S,100.00,0.00,1,9100,0.00,0.000,0.00,S,100.00,0.00,1,9100,0.00,0.000,0.00,S,100.00,0.00,1,9100,0.00,2025,05,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174609301,000174609302,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20250227,214618,2025-02-27 21:47:28.976,2025-02-27 22:06:49.404
500,MAT-003412,PLNT-15,,,0.000,0.00,S,1.00,1.00,1,9000,0.00,0.000,0.00,S,1.00,1.00,1,9000,0.00,0.000,0.00,S,1.00,1.00,1,9000,0.00,2025,09,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175055223,000175055224,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,0,,,1,,,,0.00,20250611,171215,2025-06-11 17:14:44.943,2025-06-11 17:37:59.651
500,MAT-003364,PLNT-36,,,0.000,0.00,S,0.00,1500.00,1,9000,0.00,0.000,0.00,S,0.00,1500.00,1,9000,0.00,0.000,0.00,S,0.00,1500.00,1,9000,0.00,2025,05,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000174596383,000174596384,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,0,,,1,,,,0.00,20250225,163300,2025-02-25 16:35:37.219,2025-02-25 16:36:41.642
500,MAT-004454,PLNT-47,,,0.000,0.00,V,1.00,1.00,1,9101,0.00,0.000,0.00,S,1.00,1.00,1,9101,0.00,0.000,0.00,S,1.00,1.00,1,9101,0.00,2026,02,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000176284506,000176284507,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20251124,185808,2025-11-24 18:59:38.354,2025-11-24 19:06:53.816
500,MAT-000293,PLNT-12,,,0.000,0.00,V,0.01,1.00,1,8000,0.00,0.000,0.00,V,0.01,1.00,1,8020,0.00,0.000,0.00,V,0.01,1.00,1,8020,0.00,2026,05,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000176622073,000176622074,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,6,,,0,,,,0.00,20260210,200820,2026-02-10 20:10:19.177,2026-02-10 20:36:47.931
500,MAT-001578,PLNT-46,,,0.000,0.00,S,12732.11,12732.11,1,9100,0.00,0.000,0.00,S,12732.11,12732.11,1,9100,0.00,0.000,0.00,S,12732.11,12732.11,1,9100,0.00,2026,05,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000176598076,000176598077,,,,00,00,00,,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,1,,,,0.00,20260203,191444,2026-02-03 19:18:04.926,2026-02-03 19:37:25.473
500,MAT-001518,PLNT-28,,,0.000,0.00,S,9212.11,9212.11,1,9100,0.00,0.000,0.00,S,9212.11,9212.11,1,9100,0.00,0.000,0.00,S,9212.11,9212.11,1,9100,0.00,2025,11,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000175663502,000175663503,,,,00,00,00,020,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250807,190652,2025-08-07 19:09:12.925,2025-08-07 19:37:02.442
500,MAT-000398,PLNT-12,REPAIR 100,,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,2026,03,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000176402500,000176402501,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20251217,021055,2025-12-17 02:12:14.445,2025-12-17 02:36:47.798
500,MAT-003403,PLNT-36,,,0.000,0.00,S,0.00,0.00,1,9000,0.00,0.000,0.00,S,0.00,0.00,1,9000,0.00,0.000,0.00,S,0.00,0.00,1,9000,0.00,2025,08,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000174955675,000174955676,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,0,,,1,,,,0.00,20250520,141534,2025-05-20 14:22:50.356,2025-05-20 14:40:05.303
500,MAT-000292,PLNT-09,,,0.000,0.00,V,0.01,0.01,1,8000,0.00,0.000,0.00,V,0.01,0.01,1,8000,0.00,0.000,0.00,V,0.01,0.01,1,8000,0.00,2024,11,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000173838731,000173838732,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,6,,,0,,,,0.00,20240820,151742,2024-08-20 15:17:49.907,2024-08-20 15:44:10.253
500,MAT-001525,PLNT-28,,,0.000,0.00,S,4086.42,4086.42,1,9101,0.00,0.000,0.00,S,4086.42,4086.42,1,9101,0.00,0.000,0.00,S,4086.42,4086.42,1,9101,0.00,2026,03,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000176432209,000176432210,,,,00,00,00,020,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20251223,180603,2025-12-23 18:07:01.753,2025-12-23 18:07:04.891
500,MAT-001198,PLNT-37,,,0.000,0.00,V,0.01,0.01,1,9101,0.00,0.000,0.00,S,0.01,0.01,1,9101,0.00,0.000,0.00,S,0.01,0.01,1,9101,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174024701,000174024702,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20240926,132222,2024-09-26 13:25:07.295,2024-09-26 13:44:21.373
500,MAT-003456,PLNT-11,,,0.000,0.00,S,15483.00,15483.00,1,9000,0.00,0.000,0.00,S,15483.00,15483.00,1,9000,0.00,0.000,0.00,S,15483.00,15483.00,1,9000,0.00,2025,11,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175786313,000175786314,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,1,,,1,,,,0.00,20250828,124647,2025-08-28 12:51:06.055,2025-08-28 13:07:23.708
500,MAT-000037,PLNT-12,,,0.000,0.00,V,0.01,1.00,1,8000,0.00,0.000,0.00,V,0.01,1.00,1,8000,0.00,0.000,0.00,V,0.01,1.00,1,8000,0.00,2026,03,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000176408888,000176408889,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20251218,105837,2025-12-18 10:58:56.083,2025-12-18 11:08:04.528
500,MAT-001010,PLNT-46,,,0.000,0.00,S,2579.75,2579.75,1,9101,0.00,0.000,0.00,V,2579.75,2579.75,1,8000,0.00,0.000,0.00,V,2579.75,2579.75,1,8000,0.00,2025,07,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174807549,000174807550,,,,00,00,00,020,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250416,165403,2025-04-16 16:56:28.443,2025-04-16 17:07:26.651
500,MAT-001085,PLNT-37,,,0.000,0.00,V,16360.63,16360.63,1,9101,0.00,0.000,0.00,S,16360.63,16360.63,1,9101,0.00,0.000,0.00,S,16360.63,16360.63,1,9101,0.00,2025,02,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174237771,000174237772,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,X,,,0.00,20241113,152717,2024-11-13 15:27:53.177,2024-11-13 15:41:38.366
500,MAT-001151,PLNT-46,,,0.000,0.00,S,3699.74,3699.74,1,9101,0.00,0.000,0.00,V,0.01,0.00,1,9101,0.00,0.000,0.00,V,0.01,0.00,1,9101,0.00,2025,10,,0.01,20250724,0.00,00000000,20250724094655,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000175495222,000175495223,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250724,094709,2025-07-24 09:48:32.772,2025-07-24 10:07:18.615
500,MAT-001021,PLNT-46,,,0.000,0.00,S,15910.81,15910.81,1,9101,0.00,0.000,0.00,V,19888.51,19888.51,1,8000,0.00,0.000,0.00,V,19888.51,19888.51,1,8000,0.00,2025,11,,19888.51,20250812,0.00,00000000,20250812202328,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000175692086,000175692087,,,,00,00,00,020,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250812,202503,2025-08-12 20:28:30.016,2025-08-12 20:37:34.329
500,MAT-000807,PLNT-47,,,0.000,0.00,S,5085.74,5085.74,1,9101,0.00,0.000,0.00,V,0.01,0.00,1,9101,0.00,0.000,0.00,V,0.01,0.00,1,9101,0.00,2026,02,,0.01,20251124,0.00,00000000,20251124125412,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000176282918,000176282919,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20251124,125452,2025-11-24 12:56:06.369,2025-11-24 13:07:20.130
500,MAT-004332,PLNT-50,,,0.000,0.00,S,0.00,1000.00,1,9100,0.00,0.000,0.00,S,0.00,1000.00,1,9100,0.00,0.000,0.00,S,0.00,1000.00,1,9100,0.00,2025,02,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,B,000174271568,000174271569,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,X,,,0.00,20241122,001239,2024-11-22 00:12:58.782,2024-11-22 00:41:20.533
500,MAT-001516,PLNT-31,,,0.000,0.00,S,14944.50,14944.50,1,9101,0.00,0.000,0.00,S,14944.50,14944.50,1,9101,0.00,0.000,0.00,S,14944.50,14944.50,1,9101,0.00,2025,06,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174692699,000174692700,,,,00,00,00,020,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,1,,,,0.00,20250321,190742,2025-03-21 19:10:58.837,2025-03-21 19:36:46.125
500,MAT-000347,PLNT-08,,,0.000,0.00,V,42760.03,0.00,1,8000,0.00,0.000,0.00,V,42760.03,0.00,1,8000,0.00,0.000,0.00,V,42760.03,0.00,1,8000,0.00,2026,04,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000176469974,000176469975,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20260108,195820,2026-01-08 20:02:19.562,2026-01-08 20:07:43.962
500,MAT-000348,PLNT-12,,,0.000,0.00,V,0.01,1.00,1,8000,0.00,0.000,0.00,V,0.01,1.00,1,8000,0.00,0.000,0.00,V,0.01,1.00,1,8000,0.00,2026,03,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000176382859,000176382860,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20251211,204632,2025-12-11 20:50:04.626,2025-12-11 21:07:05.232
500,MAT-004288,PLNT-41,,,0.000,0.00,S,100.00,0.00,1,9100,0.00,0.000,0.00,S,100.00,0.00,1,9100,0.00,0.000,0.00,S,100.00,0.00,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174091536,000174091537,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241011,153109,2024-10-11 15:33:36.265,2024-10-11 15:42:15.593
500,MAT-004539,PLNT-30,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,B,000174134084,000174134085,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,2,0,,,0,,,,0.00,20241020,230157,2024-10-20 23:02:12.340,2024-10-20 23:11:04.592
500,MAT-000716,PLNT-36,,,0.000,0.00,S,65.00,65.00,1,9100,0.00,0.000,0.00,S,65.00,65.00,1,9100,0.00,0.000,0.00,S,65.00,65.00,1,9100,0.00,2026,02,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000176199003,000176199004,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,1,0,,,0,X,,,0.00,20251106,115701,2025-11-06 11:57:56.161,2025-11-06 12:09:02.829
500,MAT-001519,PLNT-31,,,0.000,0.00,S,44684.64,44684.64,1,9100,0.00,0.000,0.00,V,44684.64,44684.64,1,8000,0.00,0.000,0.00,V,44684.64,44684.64,1,8000,0.00,2025,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000175894132,000175894133,,,,00,00,00,020,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250919,214957,2025-09-19 21:50:37.354,2025-09-19 22:07:35.542
500,MAT-004577,PLNT-24,,,0.000,0.00,S,100.00,0.00,1,9100,0.00,0.000,0.00,S,100.00,0.00,1,9100,0.00,0.000,0.00,S,100.00,0.00,1,9100,0.00,2025,02,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174203382,000174203383,,,,00,00,00,010,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,2,0,,,0,,,,0.00,20241105,135141,2024-11-05 13:54:55.199,2024-11-05 14:16:12.646
500,MAT-000492,PLNT-12,NEW,,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,2025,10,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175509679,000175509680,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250728,084440,2025-07-28 08:45:04.867,2025-07-28 09:12:08.887
500,MAT-003203,PLNT-43,,,0.000,0.00,S,4908.96,4908.96,1,9000,0.00,0.000,0.00,S,4908.96,4908.96,1,9000,0.00,0.000,0.00,S,4908.96,4908.96,1,9000,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000174059435,000174059436,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,1,,,1,,,,0.00,20241003,182908,2024-10-03 18:30:52.927,2024-10-03 18:41:49.096
500,MAT-003162,PLNT-41,,,0.000,0.00,S,25323.22,25323.22,1,9000,0.00,0.000,0.00,S,25323.22,25323.22,1,9000,0.00,0.000,0.00,S,25323.22,25323.22,1,9000,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000173896683,000173896684,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,1,,,0,,,,0.00,20240902,190526,2024-09-02 19:07:39.298,2024-09-02 19:12:08.458
500,MAT-000187,PLNT-12,NEW,,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,2026,05,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000176644542,000176644543,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20260219,105702,2026-02-19 10:59:47.783,2026-02-19 11:08:19.401
500,MAT-003386,PLNT-43,,,0.000,0.00,S,11969.76,16814.45,1,9000,0.00,0.000,0.00,S,11969.76,16814.45,1,9000,0.00,0.000,0.00,S,11969.76,16814.45,1,9000,0.00,2025,06,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000174676565,000174676566,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,1,,,1,,,,0.00,20250319,154244,2025-03-19 15:44:28.669,2025-03-19 16:06:42.982
500,MAT-004574,PLNT-48,,,0.000,0.00,S,100.00,0.00,1,9100,0.00,0.000,0.00,S,100.00,0.00,1,9100,0.00,0.000,0.00,S,100.00,0.00,1,9100,0.00,2025,06,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,B,000174635263,000174635264,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20250311,141719,2025-03-11 14:19:10.887,2025-03-11 14:38:16.888
500,MAT-000882,PLNT-46,,,0.000,0.00,S,17031.91,17031.91,1,9101,0.00,0.000,0.00,V,0.01,0.00,1,9101,0.00,0.000,0.00,V,0.01,0.00,1,9101,0.00,2025,03,,0.01,20241218,0.00,00000000,20241218104859,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174366896,000174366897,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20241218,104911,2024-12-18 10:52:19.549,2024-12-18 11:06:59.057
500,MAT-003742,PLNT-36,,,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,2026,04,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000176547122,000176547123,,,,00,00,00,050,2E670,000,000,000,0000,0000,0000,X,0.00,X,3,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,1,0,X,,0,,,,0.00,20260123,112021,2026-01-23 11:22:14.881,2026-01-23 11:39:04.857
500,MAT-000169,PLNT-12,,,0.000,0.00,V,0.01,1.00,1,8000,0.00,0.000,0.00,V,0.01,1.00,1,8000,0.00,0.000,0.00,V,0.01,1.00,1,8000,0.00,2026,02,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000176192679,000176192680,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,X,,,0.00,20251105,180844,2025-11-05 18:09:18.477,2025-11-05 18:37:15.607
500,MAT-000052,PLNT-12,NEW,,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,2026,02,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000176280248,000176280249,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20251123,172209,2025-11-23 17:22:30.513,2025-11-23 17:36:49.796
